text,manually_annotated,weighted_by_logisticRegression,weighted_by_none,weighted_by_f1,weighted_by_auc,weighted_by_recall,weighted_by_precision,weighted_by_accuracy,weighted_by_loss
كايعجبني نسمع غوات الدراري الصغار فاش كايكونو كايلعبو، و نقدر ننعس و مايشكل ليا صوتهم حتى إزعاج ..,positive,negative,negative,negative,negative,negative,negative,negative,negative
ما لحظتوش بلي هادشي فشكل  القضية وقعات 3 ايام دابا  و يالله بغاو يهربو خوتنا و الموشكيل ماشي كل واحد فكار لا بي 3 ف… https://t.co/XKTH9U5TYG,negative,negative,negative,negative,positive,negative,negative,negative,negative
”ستراوسس كان” المغربي و”نافيساتو ديالنا” في ورطة. النيابة العامة طعنت في حكم البراءة، وفرضية متابعة البرلما... | كود http://t.co/DNPITucp,negative,negative,negative,negative,negative,negative,negative,negative,negative
بنادم ما بينك و بينوا وااالو غير سلام سلام..كتغبر كيضرواو يجي يدير فيها صديق و فين و كيفاش...,negative,negative,negative,negative,negative,negative,negative,negative,negative
@mohcasa علاش عقبة جا لهاد لبلاصة بالضبط؟  بعيدة و ما فيها والو #kairouan #tunisie https://t.co/ze7K1dHLuC,negative,negative,negative,negative,positive,negative,negative,negative,negative
ها علاش تايحاربو الحكومة! بغاو يهربو لفلوس من لبلاد والشعب يموت بالجوع,negative,negative,negative,negative,negative,negative,negative,negative,negative
@la_jadette  مزيان ، غير ماتبرديش فيا و تجي فين بغات ! آاغير شادين الستون والله ماكاين بحال دكالة ناس فشكل عايشين الحياة ببساطة,positive,negative,negative,negative,negative,negative,negative,negative,negative
لمباقيش راه هبلتو الراجل هههههههههههه راه حتى هو من لفانز ديالها علاش كارهينو لهاد الدرجة,negative,negative,negative,negative,negative,negative,negative,negative,negative
لكن كتلقاه مدور فلوس صحيحة و ناجح في حياتو..كنسول راسي بعض المرات : علاش قريت 5 سنين ؟ واش كان قرار صائب ؟ شنو النتيجة من هاد المسار ؟,negative,negative,negative,negative,positive,negative,negative,negative,negative
@hamza_beurdy داكشي علاش عمرك تولي ملياردير، الفقر فالجينات,negative,negative,negative,negative,positive,negative,negative,negative,negative
"لي فكرشهم لعجينة ماكيحملوش ناس لي يديها نضيفة, كاليك CGEM  مقاطعة الزيارة ديال أردوغان وا زيد نتا تشوف هااد البلاد د الوز #twittoma",negative,negative,negative,negative,positive,negative,negative,positive,positive
@dzouhir خلي داك الجمل راكد....أوروبا الشمالية مشات خﻻ، من دابا خمس سنين غادي يبداو يراقبو الهﻻل تاهوما https://t.co/yK0BybfQrZ,negative,negative,negative,negative,negative,negative,negative,negative,negative
بطبيعتي إنسان متفائل بزاف و بلا قياس كاع ... ولكن كنظن قربت نفقد الأمل فاليسار و مشروع الfgd ... لأنه من دابا... https://t.co/CgU5pQYnSY,negative,negative,negative,negative,negative,negative,negative,negative,negative
مانعرف شكون لي كاطيب الخريرة و كثره الكرافس ريحتو كتگلب ... جاابت ليا الدوووخة  حريرة و لا تفوووسيخه هاادي ...يف يف يف يف,negative,negative,negative,negative,positive,negative,negative,negative,negative
@IbtissamTiskat حبيبة نزلي هاد الصورة د موازين في الانستغرام ديالك و مبروك عليك كلنا غادي نتسناوك في منصة النهضة ♥♥ http://t.co/ADCR5MvIfj,positive,negative,negative,negative,negative,negative,negative,negative,negative
@IzemAnass @saraelalaoui25 @ZeroAxis @w_id_ad @hind_hind04 @Travel7214 الله يحفظها و الحمد لله على كل هاته الخيرات… https://t.co/xf82bnLzwY,positive,negative,negative,negative,positive,negative,negative,negative,negative
@DonaQuichuchote شكون خلاك,negative,negative,positive,negative,positive,negative,positive,positive,positive
دايز دابا فالدرب وكنسمع سلسلة من التفجيرات,negative,negative,negative,negative,negative,negative,negative,negative,negative
ياناس فهمو اهاب وحنان اكتر من الخوت خصوم غير لي صالحم ويسالي هاد المشكل المشكل بسيط علاش كبرتوه حنا شعب واحد او واعيين اولا حنا اغبياء فيقو,negative,negative,negative,negative,negative,negative,negative,negative,negative
@MO_Allaly راه واكل حقي و حقك و حق الاحفاد ديالك و ديالي من هنا 20 عم,negative,negative,negative,negative,negative,negative,negative,negative,negative
الفقر، التهميش، الحكرة، البطالة، القمع والتجنيد من الفوق,negative,negative,negative,negative,negative,negative,negative,negative,negative
@lfawdawi ههههههههههه اخويا مع رمضان توقيت غايولي عندي مزير نطلبو الله نكونو فحسن الضن والمستوى مورى تاراويح,negative,negative,negative,negative,negative,negative,negative,negative,negative
كيفاش حتا خرجات من العيون؟ حجز 17 طن من المواد المدعمة المهربة بأخفنير https://t.co/oqFxA1EFVZ,negative,negative,negative,negative,positive,negative,positive,negative,negative
معندي لا فلوس لا زين لا والوا...عندي الله و رضات الواليدين و نتوما &lt;3,negative,negative,negative,negative,negative,negative,negative,negative,negative
@angry_twitto @diino_sly وااصل بشوية بشوية غاتخد الخبرة اللازمة والجسم ديالك غايولف,positive,negative,negative,negative,positive,negative,negative,negative,negative
@soon1moon1 @sofiaghannam راه عندنا مشكل عويص فداكشي ديال الماركوتينغ و تسويق الصورة . إطلالة صغيرة على كيفاش أعلنت… https://t.co/tkF66r6FmQ,negative,negative,negative,negative,negative,negative,negative,negative,negative
"غي كيبدا معايا شي أحد فشي موضوع الخلاصة ديالو يلا ما تافقتعيش معي راك حمار (علاش مادرتيش هاك...)، كندوز ليه نيشان للخلاصة ""حيت أنا حمار""",negative,negative,negative,negative,positive,negative,negative,positive,negative
@souhaila_ihab @SuhilaBnLachhab  علاش كتحطي اخبار سهيلة فتاق ايهاب و أخبار إيهاب غير فتاقو؟ ؟؟؟؟برك من نفاق منافقين في درك أسفل من النار,negative,positive,positive,positive,positive,positive,positive,positive,positive
@HassanElouardi5 خوك من ديما مقاطع. سنطرال كان غير ويلا ما كان والو. دابا ولا والو حسن.,negative,negative,negative,negative,positive,negative,positive,negative,negative
@Hanafioubaha @adwan_ben @zane9awi هههه المشكلة النظرة ديالك هي السائدة ماشي المختلفة. و لكن جدودنا إلى غلطو منغغلطوش معهم,negative,negative,negative,negative,negative,negative,negative,negative,negative
@sahraouiyallal @Elmounafri علاش مالها ماتشجعش المنتوج المحلي؟!!!! حشومة عليهم,negative,negative,negative,negative,positive,negative,negative,negative,negative
هادي قرون كنظمو كل عام الحج ومع ذلك كل عام كاتكرر مأساة  المغاربة لي كايعيشو ظروف مزرية ف مكة والمدينة. راه لي كايد… https://t.co/wrZgYBzZmo,negative,negative,negative,negative,negative,negative,negative,negative,negative
@ayoubya_ دابا غير جاوبني شكون قتلو؟  المخزن ولد عاهرة ولكن ماغاديش تلصق فيه كلشي..,negative,negative,negative,negative,negative,negative,negative,negative,negative
@Zotob_ ههههه لا غير كنحاول نفهم علاش كلتي هادشي ما كيتنايدش مع المبادئ ديالهم,negative,negative,negative,negative,negative,negative,negative,negative,negative
