text,manually_annotated,weighted_by_logisticRegression,weighted_by_none,weighted_by_f1,weighted_by_auc,weighted_by_recall,weighted_by_precision,weighted_by_accuracy,weighted_by_loss
الله يزيد في راحة الأستاذ القدير عبدالرحمان اليوسفي و يطولنا في عمر ملكنا المحبوب محمد السادس,positive,positive,positive,positive,positive,positive,positive,positive,positive
لي مبغاش هاد الكلب يكون في الحكومة المقبلة يخبط جيم نشوفو شحال من معارض وشحال من مؤيد,negative,negative,negative,negative,positive,negative,negative,positive,negative
كم تمنينا ان يحصل العدالة والتنمية على النصاب الدي يمكنهم من تشكيل حكومة لوحده دون تمساح اوعفريت,positive,negative,negative,negative,positive,negative,negative,negative,negative
شكرا حكومة بن كيران التي اهتمت بالارملة واليتيم,positive,negative,negative,negative,positive,negative,negative,negative,negative
اتوقع لشكر وزير وشباط رئيس البرلمان .والكعكة اقتسمت بالتساوي. والشعب الله في عوانو,negative,negative,negative,negative,positive,negative,negative,negative,negative
المغرب في صحرائه والصحراء في مغربها وعاش موحد البلاد محمد السادس نصره الله بنصره,positive,negative,negative,negative,positive,negative,negative,negative,negative
التبرهيش الأكبر أن تدعهم الدولة دون محاسبة و من السهل عليها تتبع عشرة منهم ليكونوا عبرة لغيرهم,negative,negative,negative,negative,positive,negative,negative,negative,negative
شباط مبقاش سكليس وحشايشي. خلية الالكترونية ديال بيجيدي غادي يعزاز عندهم شباط هههه نفاق,negative,negative,negative,negative,positive,negative,negative,negative,negative
هذا كلام قله لي حكومة جزائرية التي تحاول تقسيم بلد جار عربي مسلم ولكن لن يقدروا و بإذن الله ستبقى الصحراء مغربية إلى أن يرث الله الأرض ومن عليها,positive,negative,negative,negative,positive,negative,negative,negative,negative
رغم تحفظي وعدم ثقتي في كل الأحزاب السياسية من ألفها ليائها إلا أني أكن احتراما لليوسفي فهو رجل بامتياز.وقد انتهى الاتحاد الاشتراكي باستقالة اليوسفي,positive,negative,negative,negative,negative,negative,negative,negative,negative
هذه الصورة تؤكد حسن اختياري بتصويتي لنبيلة منيب.,positive,negative,negative,negative,positive,positive,negative,positive,positive
دابا بنكيران ولا رجل مزيان حيت غا دوقو من الحلوة,positive,negative,negative,negative,positive,negative,negative,negative,negative
هوما كلاب و بنكيران اكبر كلب كولشي ولاد لقخاب,negative,negative,negative,negative,positive,negative,negative,negative,negative
يا من لا يزال يثق ببنكيزان هو من قال عن شباط هبيل و الان يتحاكف معه بنكيران يتحالف مع الشيطان لكي يحكم,negative,negative,negative,negative,positive,negative,negative,negative,negative
عيقتو.أول.برلمانية.صغيرا.دعيو.معها.الله.يحفضها.الله.يعونها.,positive,negative,negative,negative,positive,negative,negative,negative,negative
عاش نظيفا ومخلصا لوطنه وهو من منع استعمال سيارات الدولة في الشان الخاص.فتحية لهذا الرجل الشهم .وندعو الله عز وجل ان يشفيه.,positive,negative,negative,negative,positive,negative,negative,negative,negative
المغرب اول دولة علي مدي تاريخ المعمورة يحكمها ملك من علي سصح كوكب القمر!؟ عاش الجهل عاش الغباء.,negative,negative,negative,negative,positive,positive,positive,negative,negative
ملي كانقرى التاريخ د حزبي الاستقلال و الاتحاد الاشتراكي و كانشوف المناضلين الكبار لي دازو منو كانتعحب كيفاش شباط و لشكر وصلو لرءاسة د هاد الحزبين,positive,negative,negative,negative,positive,negative,negative,negative,negative
فنحن نعرف ان رجالات مصر الأحرار سينتقمون لمصر من هذا الجرو هي مسالة وقت فالتاريخ علمنا الكتير,negative,negative,negative,negative,positive,positive,negative,negative,negative
صافي إسيادنا نساو ما قال بنكيران عن شباط وشباط عن بنكيران فالمصلحة العليا للوطن تقتضي ممارسة السفاهة في السياسة.,positive,positive,positive,negative,positive,negative,negative,positive,positive
"وفجأة أصبح بنكيران حليف شباط
الله ادوز هاد خمس سنوات على خير
مكرهتش اوقع علينا بحال أصحاب الكهف
نعسو غير خمس سنوات اومنين نفيقو لقاو قوم آخر",negative,negative,negative,negative,positive,negative,negative,negative,negative
وبنكيران المنافق كم صدع لنا رؤوسنا بفساد شباط والان يتحالف معه,negative,negative,negative,negative,positive,negative,negative,negative,negative
السياسة كما تسمى فن الكذب و لغة خشبية..و تعتمد على مصطلح واحد..ليس هناك عداوة دائمة و لا صداقة دائمة..ولكن مصلحة دائمة,negative,negative,negative,negative,positive,negative,negative,negative,negative
