text,manually_annotated,weighted_by_logisticRegression,weighted_by_none,weighted_by_f1,weighted_by_auc,weighted_by_recall,weighted_by_precision,weighted_by_accuracy,weighted_by_loss
'التسعيرة غالية بزاف 3400 د ليس في استطاعة الجميع رغم انهم يغلفونها بالجودة وعلاقتها بعدد حوادث السير المرتفع',negative,negative,negative,negative,positive,negative,negative,positive,negative
'هادشي كيبقى غي إحتال على المواطن في غياب قانون يأكد داكشي لي كيگول هذا خونا',negative,negative,negative,negative,positive,negative,negative,positive,negative
'ومن قال لكم أن المسؤولون يهتمون بالبشر فهم غير مبالون ولو مات الملايين ولاكن همهم هو ملأ صناديق الدولة و جيوب المسؤولين وموظفيهم الصغار إنهم عصابات تحكم بلدنا الحبيب ',negative,negative,negative,negative,positive,negative,negative,positive,negative
'رخصة السياقة بيزنس بالمغرب مند اغبر الغابرين وليس فقط الان',negative,negative,negative,negative,positive,negative,negative,positive,negative
'الطمع والغرورر بنادم طماع على الوهمالمجتمع لم يعد يثق في القاة و المحاكم ',negative,negative,negative,negative,positive,negative,negative,positive,negative
'بغينا العدالة أما الأشخاص غير خليوهم قدام أو ليداتم ',negative,negative,negative,negative,positive,negative,positive,positive,positive
'كان الله في عونكم أيها الأطباء المخلصون',negative,positive,positive,negative,positive,negative,positive,positive,positive
'مسرحية تافهة و حقيرة المراد منها اثارة انتباه الناس لاغير ',negative,negative,negative,negative,positive,negative,negative,positive,negative
'حكومة فاشلة المغرب عندو مشاكيلو خصو يدخل سوق راسو ',negative,negative,negative,negative,positive,negative,negative,positive,negative
'يالطيف يالطيف يالطيف .. تفو على هذا المرض المزمن السرطاني الأسرائيلي',negative,negative,negative,negative,positive,negative,negative,positive,negative
'وهل هؤلاء أطباء من ينظر إليهم للوهله الأولى لا يعتقد أنهم أطباء ',negative,negative,negative,negative,positive,negative,negative,positive,positive
'اناس اكثريتهم ذوو قلوب غليظة مصفحة لا يفهمون ماهي الانسانية',negative,negative,negative,negative,negative,negative,negative,positive,negative
'اشخاص في معظمهم يربطون اهتمامهم بالمريض بمدى كمية الحصول على المقابل الغليظ المادي...',negative,negative,negative,negative,negative,negative,negative,positive,negative
'انها مساءلة حياة او موة .في بلد لايحترم حقوق الانسان .',negative,negative,negative,negative,positive,negative,negative,positive,positive
'عار وحيف ان تعامل دكتوراه الطب كاماستر في منظومة الاجور بالمغرب. ',negative,negative,negative,negative,negative,negative,negative,positive,negative
'هل الشعب كله يكذب وانتم الصادقون يا اطباء???نعم انتم دائما غائبون .وتشتغلون ساعة واحدة في اليوم وحتى تلك الساعة تتعجرفون على المواطن المريض ولا تتركون له حتى المجال للتكلم . ',negative,negative,negative,negative,positive,negative,negative,positive,negative
'اوا سيرو تخدموا راكوم كتحيدو الدم لعباد الله فالعام والخاص ماكاتحشموش ',negative,negative,negative,negative,positive,negative,negative,positive,negative
'ترمب لا يحترم ولا يقدر العرب والمسلمين',negative,negative,negative,negative,positive,negative,negative,positive,positive
'رحم الله الحسن الثاني، انه كان من الصادقين',negative,positive,positive,positive,positive,positive,positive,positive,positive
'القدس عربية إلى أن يرث الله الأرض ومن عليها ',negative,positive,positive,negative,positive,negative,positive,positive,positive
'ولكن كولشي على الاعلام الي كيصور اوروبا في الافلام على انها ',negative,negative,negative,negative,positive,negative,negative,positive,negative
'لم نرى الا القليل من المشاكل من طرف المهاجرين الافارقة،المشاكل الصعبة و الكبرى ستأتي مستقبلا',negative,negative,negative,negative,positive,negative,positive,positive,positive
'انها سياسات المرتدين سلمان وابنه لارضاء ولي امرهم الصليبي النجس ترامب على حساب مقدساتنا والله لو طلب منهم الكعبه ومسجد النبي مقابل بقائهم في الحكم لفعلوها عليهم لعنة اللهجنه',negative,negative,negative,negative,positive,positive,negative,positive,positive
'الملاهي والافار والدوران والبنات الزعرات والرجال الزوعر وايضا خرج واحد سرطان',negative,negative,negative,negative,positive,negative,positive,positive,positive
'يرفعون علم الانفصال ويبعدون العام الوطني ومع ذلك يتشدقون بالمظالم والحقوق. لا حقوق لمن يرفع علم الانفصال',negative,negative,negative,negative,positive,negative,negative,positive,negative
'في الصورة حمزة منديل وشقيقه الصغير ههههه. حمزة لاعب ضعيف لا يستحق التواجد بالمونديال',negative,negative,negative,negative,negative,positive,negative,positive,negative
'لاعب ضعيف جداا غيرة لديه في دينه وعروبته .كيف ما كان الحال المغرب والجزاير اخوة ',negative,negative,negative,negative,positive,negative,positive,positive,negative
'سؤال بليد من إعلامي بايد وهذا ديدن بعض من إخوتنا في الجزائر (عقدة المغرب)',negative,negative,negative,negative,positive,negative,negative,positive,positive
