text,manually_annotated,weighted_by_logisticRegression,weighted_by_none,weighted_by_f1,weighted_by_auc,weighted_by_recall,weighted_by_precision,weighted_by_accuracy,weighted_by_loss
الله يكون فالعون,positive,positive,positive,positive,negative,positive,negative,negative,negative
هاد ساعة طيرتيني بضحك وتدوم ضحكتك,positive,negative,negative,negative,negative,negative,negative,positive,positive
شي دفيعة لهاد المرآة المكافحة الكادحة المقاتلة تترزق الله بكتافها و بكل تفاني لتحضر قوت الحلال رائع هذا يفرح تحياتي ترفع لك القبعة,positive,negative,negative,negative,negative,negative,negative,positive,positive
هادشي مضحك ,positive,positive,positive,negative,negative,positive,positive,negative,negative
احم ابصحتك,positive,negative,negative,negative,negative,positive,negative,positive,positive
لباس عليك الحميقة ديالي والله ايلا توحشتك بزاف,positive,negative,negative,negative,positive,positive,negative,positive,positive
لو كان غض البصر وخوف الله لما تختل الموازين ولكن للأسف فلننتظر الأسوأ,negative,negative,negative,negative,negative,negative,negative,positive,positive
بزاف دالناس مكتحسش بالناس,negative,negative,negative,negative,positive,positive,negative,positive,positive
 والله يا ختي راه السكين وصل العضم,negative,negative,negative,negative,positive,positive,negative,positive,positive
الجو جميل اختي الحمد على كل حال والله يشافيك,positive,negative,negative,negative,positive,positive,positive,positive,positive
بغيت نشوفك بهادي الله يفرح قلبك اختي الغالية,positive,negative,negative,negative,positive,negative,negative,positive,positive
اهلا اهلا اهلا اهلا ساعة سعيدة هادي,positive,negative,negative,negative,positive,positive,negative,positive,positive
الله الله شكون عندوا اختو العزيزة تتهلا فيه الله يخليك ليا ربي ينورك لبا بنوتة الصغيرة ديالي,positive,positive,positive,positive,positive,positive,positive,positive,positive
على رآسي ورموش عيني ,positive,positive,positive,positive,positive,positive,positive,positive,positive
عصبتيني غنمشي عند الطبيبة,negative,negative,negative,negative,negative,negative,negative,negative,negative
لالا عفاك ماتبكيش دموعك غاليين غير ضاحكين,positive,positive,positive,positive,positive,positive,positive,positive,positive
اتشوفيه غتمرضي فصحتك,negative,positive,positive,positive,positive,positive,positive,positive,positive
تبارك الله ماشاء الله الايام دغيا دازت وتقاد معاك الله يخليكم البعضكم ياربي,positive,negative,negative,positive,positive,positive,negative,positive,positive
بصحتك وراحتك ,positive,negative,negative,negative,positive,positive,positive,negative,negative
الغالي يرخاص ليك تستاهلي كل خير ,positive,positive,positive,negative,positive,negative,positive,positive,positive
والله بزااف الله يحفض هاد الشعب من قبيلا والحرقة شعلا ليا فالقلب والدموع ,negative,negative,negative,negative,positive,positive,positive,positive,positive
واللي مشرف آكثر الجمهور المغربي مزقوا عالم الكيان الصهيوني عندما رفعه آحد الصهاينة الكفار,positive,negative,negative,negative,negative,negative,negative,negative,negative
رغم الخسارة نالوا احترام العالم بلد الرجال المحاربين الكادحين المقاتلين لكن آقلهم حضا الشعب باكمله رجال نساء المغرب التابعة,positive,positive,positive,negative,positive,positive,positive,positive,positive
تحياتي للآسود والله برافو المحاربين,positive,positive,positive,positive,positive,positive,positive,positive,positive
نموت على القطوط,positive,positive,positive,negative,positive,positive,positive,positive,positive
هاذشي علاش كنلقاو شي نماذج من هذا الجيل جاهل حيث الجذر مواعيش,negative,positive,positive,positive,positive,positive,negative,positive,positive
وحتى آنت ياربي يرزقك بولد الناس يصونك يحطك تاج فوق راسوا ويحلف يخليك لالة البنات,positive,positive,positive,negative,positive,positive,positive,positive,positive
معلوم نفرح براسي راه حاجة زوينة وعاطيها قيمة كبيرة لا توصف الزواج كنتمناو ينجح لينا مع الانسانة اللي تستاحق تكون زوجة,positive,negative,negative,negative,negative,negative,negative,negative,negative
الله يفرح قلبك سومية انشاء الايام طويلة غنتلاقاو في ساعة خير,positive,negative,negative,negative,negative,negative,negative,negative,positive
الله الله عصفورتي الصغيرة ماشاء الله عليها ربي يخليها لكم ويحميها وتتربى فى عزكم,positive,negative,negative,negative,negative,negative,negative,positive,positive
يا ربي ياربي يلاقيني ببنت الآصل واللي مكتبها لي يا ربي وشكون هادي اللي فبالك بغيتي تفرحيني بيها,positive,negative,negative,negative,positive,positive,negative,positive,positive
 الله يعطيك الصحة ,positive,negative,negative,positive,positive,positive,positive,positive,positive
ربي ربي ربي يفرح قلبك هاذ الصباح ناشط مع راسي ,positive,positive,positive,positive,positive,positive,positive,positive,positive
